Sumit Goswami - Feelings | KHATRI | Deepesh Goyal | Haryanvi Song 2020,"412,709,819",
BAD BUNNY x JHAY CORTEZ - DÁKITI (Video Oficial),"412,543,008",
"Lyrical: Tum Hi Aana | Marjaavaan | Riteish D, Sidharth M, Tara S |Jubin Nautiyal,Payal Dev,Kunaal V","412,094,685",
Daddy Yankee - Que Tire Pa' 'Lante (Video Oficial),"411,858,546",
"Myke Towers, Farruko, Arcangel, Sech & Zion - Si Se Da Remix (Video Oficial)","408,475,591",
"Full Song: KHAIRIYAT (BONUS TRACK) | CHHICHHORE | Sushant, Shraddha | Pritam, Amitabh B|Arijit Singh","406,961,167",
Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),"405,532,499",
BLACKPINK - ‘뚜두뚜두 (DDU-DU DDU-DU)’ M/V,"402,142,077",
"Post Malone, Swae Lee - Sunflower (Spider-Man: Into the Spider-Verse)","400,757,667",
Camilo - Vida de Rico (Official Video),"394,111,413",
Nio Garcia x Brray x Juanka x Anuel AA x Myke Towers - La Jeepeta Remix (Lyric Video),"390,134,275",
Camilo - Favorito (Official Video),"382,381,710",
Lil Nas X - Old Town Road (Official Video) ft. Billy Ray Cyrus,"382,050,901",
KAROL G - BICHOTA (Official Video),"379,676,191",
FROZEN | Let It Go Sing-along | Official Disney UK,"374,367,840",
GOA BEACH - @TonyKakkar Neha Kakkar | Aditya Narayan | Kat | Anshul Garg | Hindi Song 2020,"373,540,417",
The Gummy Bear Song - Long English Version,"369,993,760",
Ozuna x Karol G x Myke Towers - Caramelo Remix (Video Oficial),"368,091,463",
"Pedro Capó, Farruko - Calma (Remix - Official Video)","363,520,122",
Marshmello - Alone (Official Music Video),"359,360,722",
"Full Video :Illegal Weapon 2.0|Street Dancer 3D |Varun D,Shraddha K,Nora|Tanishk B,Jasmine S,Garry S","358,952,563",
Dua Lipa - Don't Start Now (Official Music Video),"357,199,136",
The Weeknd - Blinding Lights (Official Audio),"354,012,094",
حسين الجسمي - بالبنط العريض (حصرياً) | 2020,"353,780,575",
52 GAJ KA DAMAN | PRANJAL DAHIYA | AMAN JAJI | RENUKA PANWAR | MUKESH JAJI | SAHIL SANDHU,"350,326,346",
"KAROL G - Ay, DiOs Mío! (Official Video)","345,523,256",
Ozuna - Caramelo (Video Oficial),"341,181,811",
"DJ Snake - Taki Taki ft. Selena Gomez, Ozuna, Cardi B (Official Music Video)","337,860,700",
Maroon 5 - Memories (Official Video),"336,918,595",
8 Parche | Baani Sandhu | Gur Sidhu | Gurneet Dosanjh | Punjabi Song | White Hill Music,"336,721,975",
Jay Wheeler - La Curiosidad ft. Myke Towers (Official Video),"334,234,628",
Billie Eilish - bad guy,"332,863,946",
Alan Walker - Faded,"332,352,118",
Myke Towers - Diosa (Video Oficial),"330,689,718",
Dua Lipa - New Rules (Official Music Video),"329,207,434",
"Shawn Mendes, Camila Cabello - Señorita","325,631,612",
The Weeknd - Blinding Lights (Official Video),"323,169,410",
"Dalex - Hola Remix ft. Lenny Tavárez, Chencho Corleone, Juhn ""El All Star"" (Video Lírico Oficial)","320,280,075",
Housefull 4: Shaitan Ka Saala Video | Akshay Kumar | Sohail Sen Feat. Vishal Dadlani,"319,164,654",
Cardi B - WAP feat. Megan Thee Stallion [Official Music Video],"318,296,111",
EMIWAY - FIRSE MACHAYENGE (OFFICIAL MUSIC VIDEO),"317,770,301",
TROLLZ - 6ix9ine & Nicki Minaj (Official Music Video),"315,269,910",
"Full Song: Muqabla | Street Dancer 3D |A.R. Rahman, Prabhudeva, Varun D, Shraddha K, Tanishk B","312,426,561",
Titliaan | Harrdy Sandhu | Sargun Mehta | Afsana Khan | Jaani | Avvy Sra | Arvindr Khaira,"312,425,111",
Travis Scott - SICKO MODE ft. Drake,"312,415,162",
"Camilo, Evaluna Montaner - Por Primera Vez (Official Video)","311,655,081",
Los Ángeles Azules - Nunca Es Suficiente ft. Natalia Lafourcade (Live),"308,716,329",
BLACKPINK - 'Lovesick Girls' M/V,"308,439,972",
"Maari 2 - Rowdy Baby (Video Song) | Dhanush, Sai Pallavi | Yuvan Shankar Raja | Balaji Mohan","308,378,011",
BTS (방탄소년단) 'ON' Kinetic Manifesto Film : Come Prima,"308,012,900",
"B Praak: Dil Tod Ke Official Song | Rochak Kohli , Manoj M |Abhishek S, Kaashish V | Bhushan Kumar","307,322,849",
Dua Lipa - Break My Heart (Official Video),"307,070,753",
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,"303,823,779",
BLACKPINK - '붐바야 (BOOMBAYAH)' M/V,"302,547,662",
Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),"301,525,641",
"Garmi Song | Street Dancer 3D | Varun D, Nora F, Shraddha K, Badshah, Neha K | Remo D | T-Series","298,644,273",
"Tainy, Anuel AA, Ozuna - Adicto (Official Video)","297,635,173",
Eminem - Godzilla ft. Juice WRLD (Directed by Cole Bennett),"296,509,528",
Roddy Ricch - The Box [Official Audio],"293,665,192",
"مهرجان بنت الجيران "" بهوايا انتي قاعده معايا "" حسن شاكوش و عمر كمال - توزيع اسلام ساسو","290,373,054",
Meri Aashiqui Song | Rochak Kohli Feat. Jubin Nautiyal | Ihana D | Shree Anwar Sagar | Bhushan Kumar,"288,242,790",
Passenger | Let Her Go (Official Video),"286,703,902",
Henrique e Juliano - LIBERDADE PROVISÓRIA - DVD Ao Vivo No Ibirapuera,"286,563,221",
Master KG - Jerusalema [Feat. Nomcebo] (Official Music Video),"286,130,818",
Naach Meri Rani: Guru Randhawa Feat. Nora Fatehi | Tanishk Bagchi | Nikhita Gandhi | Bhushan Kumar,"281,832,791",
Justin Bieber - Intentions (Official Video (Short Version)) ft. Quavo,"281,382,529",
Sech - Relación (Video Oficial),"281,195,108",
BAD BUNNY x JOWELL & RANDY x ÑENGO FLOW - SAFAERA | YHLQMDLG [Visualizer],"280,664,961",
Roddy Ricch - The Box [Official Music Video],"280,191,180",
"DILBAR Lyrical | Satyameva Jayate |John Abraham, Nora Fatehi,Tanishk B, Neha Kakkar,Dhvani, Ikka","279,914,199",
"Alex Rose ft. Cazzu, Lenny Tavarez, Lyanno & Rauw Alejandro - Toda (Remix) [Video Oficial]","277,460,750",
Marshmello ft. Bastille - Happier (Official Music Video),"276,698,628",
"Camilo, Pedro Capó - Tutu (Official Video)","276,119,647",
Housefull 4: Shaitan Ka Saala Full Video | Akshay Kumar | Sohail Sen Feat. Vishal Dadlani,"275,612,266",
Ed Sheeran - Thinking Out Loud (Official Music Video),"275,377,380",
"SIMMBA: Aankh Marey Lyrical | Ranveer Singh, Sara Ali Khan | Tanishk Bagchi, Mika Singh,Neha,Kumar S","275,095,673",
Christina Perri - A Thousand Years [Official Music Video],"274,295,635",
BTS (방탄소년단) 'DNA' Official MV,"273,673,154",
Duji Vaar Pyar | Sunanda Sharma | Sukh-E | Jaani | Arvindr K | Official Video | Mad 4 Music,"273,195,927",
"Muqabla - Street Dancer 3D |A.R. Rahman, Prabhudeva, Varun D, Shraddha K, Tanishk B, Yash ,Parampara","271,262,306",
Ozuna x Camilo - Despeinada (Video Oficial),"270,618,159",
twenty one pilots: Stressed Out [OFFICIAL VIDEO],"267,686,930",
"Lady Gaga, Ariana Grande - Rain On Me (Official Music Video)","265,756,189",
Osito Gominola - Full Spanish Version - The Gummy Bear Song,"264,822,467",
LP - Lost On You (Live),"261,006,887",
Katy Perry - Roar (Official),"260,335,542",
"Sech, Daddy Yankee, J Balvin, Rosalía, Farruko - Relación Remix (Video Oficial)","259,747,920",
"Anuel AA , Bad Bunny - Hasta Que Dios Diga ( Video Oficial )","259,685,419",
Maroon 5 - Sugar (Official Music Video),"259,299,133",
OneRepublic - Counting Stars (Official Music Video),"258,657,191",
Doja Cat - Say So (Official Video),"258,546,345",
"Full Song:LAGDI LAHORE DI|Street Dancer 3D | Varun D,Shraddha K, Nora F |Guru Randhawa,Tulsi Kumar","256,922,370",
Drake - Toosie Slide (Official Music Video),"256,809,614",
"ITZY ""WANNABE"" M/V @ITZY","255,269,791",
Bruno Mars - The Lazy Song (Official Music Video),"254,901,401",
J Balvin - Rojo (Official Video),"253,997,702",
Aya Nakamura - Djadja (Clip officiel),"253,235,142",
"J Balvin, Willy William - Mi Gente (Official Video)","252,429,295",
John Legend - All of Me (Official Video),"252,204,812",
DaBaby – ROCKSTAR FT RODDY RICCH [Audio],"249,025,044",
Coolio - Gangsta's Paradise (feat. L.V.) [Official Music Video],"248,952,201",
Imran Khan - Satisfya (Official Music Video),"248,664,525",
Lele Pons & Guaynaa - Se Te Nota (Official Music Video),"248,397,249",
Henrique e Juliano - VOLTA POR BAIXO - DVD Ao Vivo No Ibirapuera,"246,252,923",
"Bum Bum Bole (Full Song) Film - Taare Zameen Par | Shaan, Aamir Khan","246,079,225",
SUPERSTAR - Riyaz Aly & Anushka Sen | Neha Kakkar | Vibhor Parashar | Sarmad | Raghav | Babbu,"244,765,073",
CantaJuego - Chocolate,"244,409,284",
"Los Ángeles Azules, Belinda, Lalo Ebratt - Amor A Primera Vista ft. Horacio Palencia","243,840,824",
Ariana Grande - 7 rings (Official Video),"243,355,278",
Gusttavo Lima – A Gente Fez Amor - DVD O Embaixador In Cariri (Ao Vivo),"242,911,035",
Marília Mendonça - GRAVETO (Todos Os Cantos),"242,423,825",
BAD BUNNY - SI VEO A TU MAMÁ | YHLQMDLG (Video Oficial),"242,306,773",
ZAYN - Dusk Till Dawn (Official Video) ft. Sia,"241,972,755",
"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video)","241,870,556",
Dil Laga Liya - Full Video | Dil Hai Tumhaara | Preity & Arjun Rampal | Alka Yagnik & Udit Narayan,"240,336,828",
Dua Lipa - Physical (Official Video),"240,057,961",
BAD BUNNY - CALLAÍTA (Video Oficial),"240,045,648",
Rauw Alejandro & Chencho Corleone - El Efecto (Video Oficial),"239,657,216",
Kamaal Song | Uchana Amit | Ft. | Badshah | Alina | Punjabi Song | #kamal #badshah #uchanaamit,"238,966,662",
Gotye - Somebody That I Used To Know (feat. Kimbra) [Official Music Video],"238,566,464",
6ix9ine - BEBE ft. Anuel AA,"238,292,602",
Travis Scott - HIGHEST IN THE ROOM (Official Music Video),"238,189,137",
Major Lazer & DJ Snake - Lean On (feat. MØ) (Official Music Video),"237,971,679",
"Kinna Sona Full Video | Marjaavaan | Sidharth M, Tara S | Meet Bros,Jubin N, Dhvani Bhanushali","237,778,710",
"Cham Cham Full Video | BAAGHI | Tiger Shroff, Shraddha Kapoor| Meet Bros, Monali Thakur| Sabbir Khan","237,518,354",
Katy Perry - Dark Horse (Official) ft. Juicy J,"236,166,903",
"Black Eyed Peas, Ozuna, J. Rey Soul - MAMACITA (Official Music Video)","235,602,890",
#Video || #Khesari Lal Yadav | भतीजवा के मौसी जिंदाबाद | #Antra Singh | Bhojpuri Holi Song 2020,"234,290,845",
Travis Scott - goosebumps ft. Kendrick Lamar,"234,181,919",
Full Video: Papa Mere Papa | Main Aisa Hi Hoon | Sushmita Sen | Himesh Reshammiya,"234,134,319",
"Full Song: O SAKI SAKI | Batla House | Nora Fatehi, Tanishk B,Neha K,Tulsi K, B Praak,Vishal-Shekhar","233,044,644",
"Jhay Cortez, Anuel AA, J. Balvin - Medusa (Official Video)","230,253,895",
Bande Organisée - Sch / Kofs / Jul / Naps / Soso maness / Elams / Solda / Houari // Clip Officiel,"230,068,480",
Natti Natasha ❌ Ozuna - Criminal [Official Video],"228,900,799",
Guns N' Roses - November Rain,"228,512,651",
Yo Ya No Vuelvo Contigo - (Video Oficial) - Lenin Ramirez ft. Grupo Firme,"228,130,196",
"Sandese Aate Hai - HD Video | Border | Sunny Deol, Suniel Shetty | Best Patriotic Hindi Song","227,168,078",
Rauw Alejandro ❌ Farruko - Fantasías (Video Oficial),"225,398,033",
BTS (방탄소년단) 'IDOL' Official MV,"225,172,579",
J BALVIN x BAD BUNNY - LA CANCIÓN | OASIS (Video Oficial),"224,922,609",
Baby Girl | Guru Randhawa Dhvani Bhanushali | Remo D'Souza | Bhushan Kumar | Vee,"224,315,370",
Official Video: Humnava Mere Song | Jubin Nautiyal | Manoj Muntashir | Rocky - Shiv | Bhushan Kumar,"223,694,133",
Sub Urban - Cradles [Official Music Video],"223,534,342",
"Laung Laachi Title Song | Mannat Noor | Ammy Virk, Neeru Bajwa,Amberdeep | Latest Punjabi Song 2018","223,452,845",
"Rauw Alejandro, Anuel AA, Natti Natasha Ft. Farruko y Lunay - Fantasías Remix (Video Oficial)","223,258,305",
"TWICE ""MORE & MORE"" M/V","221,994,614",
BTS (방탄소년단) 'Black Swan' Official MV,"221,673,198",
BTS (방탄소년단) 'ON' Official MV,"220,761,331",
MC Niack - Oh Juliana (kondzilla.com),"220,487,386",
twenty one pilots: Heathens (from Suicide Squad: The Album) [OFFICIAL VIDEO],"220,160,577",
"Cardi B, Bad Bunny & J Balvin - I Like It [Official Music Video]","220,077,335",
BTS (방탄소년단) 'MIC Drop (Steve Aoki Remix)' Official MV,"219,758,340",
Doja Cat - Boss B*tch (from Birds of Prey: The Album) [Official Music Video],"219,753,077",
Dynoro & Gigi D’Agostino - In My Mind,"219,446,257",
Imagine Dragons - Thunder,"219,152,026",
Katy Perry - Bon Appétit (Official) ft. Migos,"217,717,927",
BTS (방탄소년단) 'Life Goes On' Official MV,"217,505,154",
Numb (Official Music Video) [4K UPGRADE] – Linkin Park,"217,449,156",
#AlaVaikunthapurramuloo - Ramuloo Ramulaa Full Song || Allu Arjun || Trivikram | Thaman S |#AA19,"216,942,551",
Paulo Londra - Tal Vez (Official Video),"216,832,795",
Eminem - Love The Way You Lie ft. Rihanna,"216,488,287",
Neeli Neeli Aakasam Full Video Song - 30 Rojullo Preminchadam Ela | Pradeep Machiraju | Sid Sriram,"215,090,616",
Leja Re | Dhvani Bhanushali | Tanishk Bagchi | Rashmi Virag |Radhika Rao| Vinay Sapru | Siddharth,"214,018,098",
"Yaad Piya Ki Aane Lagi | Divya Khosla Kumar |Neha K,Tanishk B,Jaani, Faisu, Radhika&Vinay |Bhushan K","212,825,706",
In The End [Official HD Music Video] - Linkin Park,"212,793,673",
"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock","212,667,899",
Crazy Frog - Crazy Frog In The House (Official Video),"212,014,846",
Justin Bieber - Baby ft. Ludacris,"211,702,996",
"Casper, Nio García, Darell, Nicky Jam, Bad Bunny, Ozuna - Te Bote Remix (Video Oficial)","211,607,878",
Lewis Capaldi - Someone You Loved,"211,367,184",
"Idina Menzel, AURORA - Into the Unknown (From ""Frozen 2"")","210,210,286",
Rauw Alejandro❌Chencho Corleone FT. Kevvo ❌ Bryant Myers❌Lyanno ❌Dalex - El Efecto RMX (VIDEO LYRIC),"209,968,947",
Billie Eilish - when the party's over,"209,764,235",
a-ha - Take On Me (Official Video) [Remastered in 4K],"209,582,796",
BAD BUNNY x SECH - IGNORANTES | YHLQMDLG (Video Oficial),"209,195,153",
"Becky G, NATTI NATASHA - Sin Pijama (Official Video)","209,165,984",
BLACKPINK - '마지막처럼 (AS IF IT'S YOUR LAST)' M/V,"209,049,146",
BTS (방탄소년단) 'FAKE LOVE' Official MV,"208,876,029",
DaBaby - BOP on Broadway (Hip Hop Musical),"208,197,440",
Charlie Puth - We Don't Talk Anymore (feat. Selena Gomez) [Official Video],"207,857,127",
"Y2K, bbno$ - Lalala (Official Video)","207,657,291",
"Idina Menzel, Evan Rachel Wood - Show Yourself (From ""Frozen 2""/ Sing-Along)","206,834,012",
Maluma - 11 PM (Official Video),"206,233,638",
Drake - Laugh Now Cry Later (Official Music Video) ft. Lil Durk,"205,997,114",
Tyga - Taste (Official Video) ft. Offset,"204,097,747",
"Full Song: Garmi | Street Dancer 3D | Varun D, Nora F, Badshah, Neha K | Remo D","204,059,509",
Dheeme Dheeme - @TonyKakkar | Neha Sharma | Official Music Video,"201,771,739",
NiziU 『Make you happy』 M/V,"201,304,498",
Lil Baby x 42 Dugg - We Paid (Official Video),"201,284,696",
"🌡105F RMX - Kevvo FT Chencho Corleone, Farruko , Myke Towers, Arcangel, Ñengo Flow, Darell, Brytiago","201,233,946",
Zum Zum Zum Zum Zum - Yasmin Verissimo - Música Educativa Dengue,"200,746,646",
Gustavo Mioto - COM OU SEM MIM - DVD Ao Vivo Em Fortaleza,"200,463,113",
"Dalex - Pa Mi (Remix) ft. Sech, Rafa Pabön, Cazzu, Feid, Khea and Lenny Tavárez [Video Oficial]","200,052,192",
Cardi B - WAP feat. Megan Thee Stallion [Official Audio],"198,830,713",
Natti Natasha X Romeo Santos - La Mejor Versión De Mi (Remix) [Official Video],"198,727,663",
XXXTENTACION - MOONLIGHT (OFFICIAL MUSIC VIDEO),"198,626,228",
Rick Astley - Never Gonna Give You Up (Official Music Video),"198,415,676",
Danna Paola - Mala Fama,"198,304,660",
Clean Bandit - Rockabye (feat. Sean Paul & Anne-Marie) [Official Video],"198,257,635",
"Makhna - Drive| Sushant Singh Rajput, Jacqueline Fernandez| Tanishk Bagchi, Asees Kaur","197,706,831",
"Paas Bulati Hai | Jaanwar - Mothers Song | मदर्स डे स्पेशल | Shilpa Shetty | Alka Yagnik, Sunidhi","197,661,109",
สิมาฮักหยังตอนนี้ - ต่าย อรทัย 【 MV CUTDOWN】,"197,563,595",
RASA - Пчеловод | ПРЕМЬЕРА КЛИПА 2019,"197,132,471",
Soltera Remix - Lunay X Daddy Yankee X Bad Bunny ( Video Oficial ),"196,715,851",
Mile Ho Tum - Reprise Version | Neha Kakkar | Tony Kakkar | Fever,"196,143,432",
Post Malone ft. 21 Savage - rockstar (Official Music Video),"195,898,463",
Juice WRLD - Lucid Dreams (Directed by Cole Bennett),"195,851,056",
Piso 21 & Christian Nodal - Pa' Olvidarme De Ella (Video Oficial),"195,784,842",
MC Fioti - Bum Bum Tam Tam (KondZilla) | Official Music Video,"195,753,952",
Soolking feat. Dadju - Meleğim [Clip Officiel] Prod by Nyadjiko,"195,361,937",
Rihanna - Diamonds,"194,510,994",
LAARE : Maninder Buttar | Sargun Mehta | B Praak | Jaani | Arvindr Khaira | Punjabi Song,"194,424,277",
Mohamed Ramadan - BUM BUM [ Official Music Video ] / محمد رمضان - رايحين نسهر,"194,255,292",
"Dalex - Bellaquita (Remix) ft. Lenny Tavárez, Anitta, Natti Natasha, Farruko, Justin Quiles","194,103,377",
Rauw Alejandro x Dalex x Lenny Tavarez x Dimelo Flow - ELEGÍ (Video Oficial),"193,481,342",
"Luis Ángel Gómez Jaramillo, Gael García Bernal - Un Poco Loco (De ""Coco"")","193,103,904",
Dwayne Johnson - You're Welcome (from Moana/Official Video),"192,965,526",
David Guetta - Titanium ft. Sia (Official Video),"191,632,151",
GAL KARKE - Asees Kaur | Siddharth Nigam | Anushka Sen | Babbu| Anshul Garg | Punjabi Song,"191,404,150",
Jorge & Mateus - CHEIROSA (Vídeo Oficial),"191,143,829",
6IX9INE- YAYA (Official Music Video),"190,780,340",
"El Alfa ""El Jefe"" - Singapur (El Androide)","190,461,612",
"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"") (Official Video)","190,002,855",
"TWICE ""I CAN'T STOP ME"" M/V","189,574,974",
Daddy Yankee - Dura (Video Oficial),"189,187,864",
"Anuel AA, KAROL G - Secreto","188,786,868",
J Balvin - Morado (Official Video),"188,448,546",
Marília Mendonça - INTENÇÃO feat. Gaab (Todos Os Cantos),"188,441,247",
Billie Eilish - everything i wanted,"187,966,783",
"Pedro Sampaio, Felipe Original, JS o Mão de Ouro - SENTADÃO","187,251,242",
CantaJuego - Soy Una Taza (Version Mexico),"187,245,711",
Marília Mendonça - SUPERA (Todos Os Cantos),"187,145,216",
"Anuel AA, Enrique Iglesias - Fútbol y Rumba ( Video Oficial)","186,915,476",
"Tujh Mein Rab Dikhta Hai Song | Rab Ne Bana Di Jodi | Shah Rukh Khan, Anushka Sharma | Roop Kumar","186,161,573",
Jennifer Lopez - On The Floor ft. Pitbull,"185,441,211",
"OFFICIAL Somewhere over the Rainbow - Israel ""IZ"" Kamakawiwoʻole","184,845,841",
JENNIE - 'SOLO' M/V,"184,454,364",
Metallica: Nothing Else Matters (Official Music Video),"184,255,259",
Anuel AA - Keii [Official Video],"183,983,755",
Christian Nodal - De Los Besos Que Te Di (Video Oficial),"183,567,510",
Rahat Fateh Ali Khan - Zaroori Tha,"183,243,119",
Red Velvet 레드벨벳 'Psycho' MV,"183,209,191",
BAD BUNNY - VETE | YHLQMDLG (Video Oficial),"182,807,419",
Lil Mosey - Blueberry Faygo (Directed by Cole Bennett),"182,618,166",
"Dil Meri Na Sune Lyrical - Genius | Utkarsh, Ishita | Atif Aslam | Himesh Reshammiya | Manoj","182,435,994",
Pyaar De | Sunny Leone & Rajniesh Duggall | Ankit Tiwari | Beiimaan Love,"182,400,547",
Becky G - MALA SANTA (Álbum Visual),"182,123,573",
"Teri Aankhon Mein Song: Divya K | Darshan R, Neha K | Pearl V Manan B | Radhika, Vinay | Bhushan K","181,889,873",
Eminem - Without Me (Official Music Video),"181,203,952",
"Pradeep Pandey ""Chintu"" VIDEO SONG - Pandey Ji Ka Beta Hoon - Mai Re Mai - Bhojpuri Song","181,038,608",
Marshmello & Anne-Marie - FRIENDS (Music Video) *OFFICIAL FRIENDZONE ANTHEM*,"180,991,809",
Rauw Alejandro - Tattoo (Video Oficial),"180,828,592",
#Video || #Khesari Lal Yadav | लहंगा लखनऊआ | #Antra Singh | Bhojpuri Superhit Song 2020,"180,692,975",
Eminem - Rap God (Explicit),"180,098,908",
तेरी दुल्हन सजाऊंगी | Teri Dulhan Sajaoongi | Barsaat | Bobby Deol | Priyanka Chopra | Bipasha Basu,"179,940,429",
Post Malone - Circles,"179,854,613",
PUCHDA HI NAHIN - Neha Kakkar | Rohit Khandelwal | Babbu | Maninder B | MixSingh,"179,782,768",
Burjkhalifa | Laxmii | Akshay Kumar | Kiara Advani | Nikhita Gandhi | Shashi-Dj Khushi | Gagan,"179,773,697",
Adele - Someone Like You (Official Music Video),"179,540,592",
Ariana Grande - positions (official video),"179,273,797",
"Becky G, Bad Bunny - Mayores (Official Video)","179,198,128",
4 Non Blondes - What's Up (Official Music Video),"179,086,129",
Zehra - Cennetten Çiçek,"178,501,701",
Rag'n'Bone Man - Human (Official Video),"178,437,763",
EVERGLOW (에버글로우) - DUN DUN MV,"178,436,850",
Agust D '대취타' MV,"177,086,608",
Nirvana - Smells Like Teen Spirit (Official Music Video),"176,866,419",
Thiaguinho MT feat Mila e JS O Mão de Ouro - Tudo OK (kondzilla.com) | Official Music Video,"176,106,745",
"COCO COLA (Full Song) | Ruchika Jangid, Kay D | New Haryanvi Songs Haryanavi 2022 | Nav Haryanvi","175,173,353",
"Maluma - Parce (Official Video) ft. Lenny Tavárez, Justin Quiles","175,153,828",
Harry Styles - Adore You (Official Video),"175,107,652",
Dhurata Dora ft. Soolking - Zemër,"173,999,779",
Ozuna x Romeo Santos - El Farsante (Remix) (Video Oficial),"173,962,561",
"Sauda Khara Khara |Good Newwz| Akshay kumar , Kareena , Diljit , Kiara| Sukhbir,Dhvani,Lijo,DjChetas","173,849,951",
Justin Quiles @NattiNatasha @farruko Zion @dalex @LennyTavarezMusic DJ No Pare REMIX (Video Oficial),"173,635,158",
"Batla House: O SAKI SAKI Video | Nora Fatehi, Tanishk B, Neha K, Tulsi K, B Praak, Vishal-Shekhar","173,431,172",
สัญญาน้ำตาแม่ - มนต์แคน แก่นคูน【MUSIC VIDEO】,"172,536,410",
Reynmen - Leila ( Official Video ),"172,475,437",
"Arijit Singh: Pachtaoge | Vicky Kaushal, Nora Fatehi |Jaani, B Praak, Arvindr Khaira | Bhushan Kumar","172,376,991",
Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,"172,072,451",
Ed Sheeran - Photograph (Official Music Video),"171,999,813",
Hook Up Song - Student Of The Year 2 | Tiger Shroff & Alia | Vishal and Shekhar |Neha Kakkar|Kumaar,"171,847,248",
Michael Jackson - Billie Jean (Official Video),"171,498,809",
"Naagin - Vayu, Aastha Gill, AKASA, Puri | Official Music Video 2019","171,462,242",
The Weeknd - Starboy ft. Daft Punk (Official Video),"170,967,197",
"Ferrugem - Sinto sua Falta, É Natural, Pra Você Acreditar e Pirata e Tesouro ""DVD Chão De Estrelas""","170,899,023",
"Kaun Hain Voh - Full Video | Baahubali - The Beginning | Kailash K | Prabhas | MM Kreem , Manoj M","170,479,888",
